Student_ID,gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa
3191,Male,ME,8.38,79.3,71.6,0,6.6,65.9,4,3,4,3,3,2,1,8.0,4,No,Medium,Tier 3,Yes,High,Placed,14.99
3192,Female,ECE,3.64,44.0,32.0,3,2.8,78.3,3,2,3,5,2,2,2,10.0,5,Yes,Medium,Tier 1,Yes,Low,Not Placed,0.0
3193,Female,CSE,0.73,11.3,14.3,3,2.4,41.1,2,1,1,5,1,0,1,6.9,2,No,High,Tier 1,No,Medium,Not Placed,0.0
3194,Male,CSE,5.69,61.3,81.7,1,5.0,59.6,1,3,2,3,3,1,4,4.4,5,No,Low,Tier 2,Yes,High,Placed,12.74
3195,Male,ECE,5.59,69.4,84.9,0,3.4,64.0,2,3,3,5,3,1,1,8.7,5,No,Medium,Tier 1,Yes,Low,Placed,14.27
3196,Male,CSE,8.5,88.6,88.0,1,6.2,56.6,4,1,4,2,4,3,1,5.5,8,Yes,Medium,Tier 1,Yes,Medium,Placed,16.12
3197,Female,IT,9.96,100.0,99.2,0,8.2,100.0,4,4,5,4,5,5,0,7.6,4,No,Medium,Tier 3,Yes,Low,Placed,18.38
3198,Female,CSE,5.08,46.8,55.3,2,4.9,81.5,2,1,2,2,3,2,1,7.6,5,No,High,Tier 2,Yes,High,Placed,11.08
3199,Male,ECE,3.45,49.3,36.3,0,3.7,57.0,1,2,1,4,3,2,0,7.2,7,No,Low,Tier 1,No,Low,Not Placed,0.0
3200,Male,CSE,1.86,18.3,46.6,1,2.4,50.0,3,1,2,4,0,2,0,4.4,5,No,Low,Tier 2,Yes,High,Not Placed,0.0
3201,Male,CSE,0.05,16.4,37.1,0,0.1,20.1,2,0,0,3,1,0,5,6.6,5,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3202,Male,ECE,5.09,65.7,49.8,1,4.2,51.2,1,2,2,4,4,0,1,5.1,5,Yes,Medium,Tier 3,No,Low,Placed,12.37
3203,Male,CE,5.56,60.1,61.7,0,6.6,48.0,1,2,2,4,4,0,3,7.5,4,Yes,Medium,Tier 1,Yes,Low,Placed,12.56
3204,Female,ECE,8.25,90.6,79.5,0,8.3,82.6,5,4,3,3,5,1,1,5.9,5,No,Medium,Tier 1,Yes,High,Placed,16.13
3205,Female,IT,5.05,48.3,54.2,1,5.6,78.0,4,3,2,5,3,1,0,4.5,6,Yes,Medium,Tier 2,Yes,Low,Placed,14.7
3206,Female,CSE,9.16,76.2,100.0,0,8.4,85.4,2,4,3,3,5,3,1,7.9,3,No,Low,Tier 1,Yes,Low,Placed,15.88
3207,Female,CSE,6.28,74.0,55.1,0,6.8,76.9,2,2,3,5,3,1,2,5.5,3,No,Low,Tier 1,Yes,Low,Placed,14.79
3208,Female,CSE,8.4,100.0,89.9,5,6.3,97.1,3,1,2,4,5,1,3,7.2,8,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3209,Male,CSE,1.48,17.6,37.1,0,2.6,24.4,2,1,2,1,1,1,1,6.1,7,Yes,High,Tier 1,Yes,Medium,Not Placed,0.0
3210,Female,CSE,8.55,99.9,85.0,1,6.4,100.0,4,2,4,5,5,4,1,8.0,6,No,Low,Tier 1,Yes,Medium,Placed,17.03
3211,Male,CSE,6.75,72.8,80.9,0,5.1,89.4,2,2,3,4,3,2,3,8.0,4,No,Low,Tier 2,Yes,Medium,Placed,13.85
3212,Female,IT,1.7,16.1,33.1,1,3.1,51.4,3,1,2,3,2,2,5,7.3,6,No,High,Tier 3,Yes,Low,Not Placed,0.0
3213,Male,CSE,1.9,19.8,45.4,1,3.8,57.5,2,1,2,3,3,2,2,6.9,1,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
3214,Female,ECE,9.27,94.0,76.9,1,7.8,100.0,4,3,4,4,5,4,4,6.5,3,Yes,Low,Tier 3,Yes,Low,Placed,17.23
3215,Male,ECE,0.32,13.7,17.1,5,3.4,40.4,0,0,1,5,1,1,1,5.6,7,Yes,Medium,Tier 1,No,Medium,Not Placed,0.0
3216,Male,ECE,4.63,41.2,54.3,0,5.0,79.9,5,2,4,3,2,1,4,6.3,4,No,Medium,Tier 1,Yes,Medium,Placed,13.52
3217,Male,ECE,3.13,24.7,16.3,1,2.9,48.3,1,1,1,5,4,1,2,7.6,5,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3218,Male,CSE,6.65,63.1,60.3,1,5.1,80.4,4,4,4,2,4,4,5,9.3,6,No,Medium,Tier 3,Yes,High,Placed,14.06
3219,Female,CSE,8.4,88.3,77.1,0,8.4,100.0,4,1,3,1,5,3,4,7.7,4,No,Low,Tier 3,Yes,High,Placed,15.08
3220,Female,IT,3.6,45.5,56.3,0,4.1,24.3,2,1,3,4,2,3,2,7.9,4,Yes,Medium,Tier 3,Yes,High,Not Placed,0.0
3221,Male,ME,4.27,46.3,45.1,4,5.2,65.9,2,2,2,5,2,2,2,6.9,5,No,Low,Tier 1,Yes,Low,Not Placed,0.0
3222,Male,CSE,9.82,100.0,88.4,0,5.7,100.0,3,3,4,3,5,1,2,7.6,6,No,Low,Tier 3,Yes,High,Placed,17.71
3223,Male,CSE,7.84,92.0,88.9,0,7.2,61.5,4,2,5,0,3,2,2,4.4,2,No,High,Tier 1,No,Low,Placed,16.19
3224,Male,ME,8.97,95.2,73.6,0,7.3,92.2,6,4,5,1,5,5,3,6.1,6,Yes,Low,Tier 2,Yes,Medium,Placed,18.81
3225,Male,CSE,4.39,51.1,32.4,0,3.2,51.8,1,2,2,4,0,3,4,7.8,5,No,Low,Tier 2,No,Low,Not Placed,0.0
3226,Female,ECE,2.34,44.2,33.1,2,3.1,53.8,3,0,2,3,1,1,2,7.9,6,Yes,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3227,Male,ECE,4.12,40.4,36.5,0,5.5,58.6,4,0,2,5,2,2,1,6.3,4,No,Medium,Tier 3,Yes,Low,Not Placed,0.0
3228,Male,CSE,7.16,73.6,61.2,0,8.8,66.6,3,3,2,3,3,2,3,5.4,5,No,High,Tier 2,Yes,Low,Placed,14.85
3229,Male,ECE,1.09,22.3,32.5,2,2.5,54.9,1,1,1,2,2,3,2,6.9,7,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3230,Male,ECE,2.7,25.6,48.4,0,2.7,46.2,1,1,2,3,2,2,2,6.5,7,No,Low,Tier 2,Yes,Low,Not Placed,0.0
3231,Male,CSE,0.47,14.8,29.6,1,1.1,41.1,0,0,0,4,1,1,1,8.1,8,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3232,Female,ECE,4.32,31.0,63.6,2,5.5,76.7,6,2,4,5,2,5,2,7.8,4,No,Medium,Tier 2,Yes,High,Not Placed,0.0
3233,Male,IT,8.27,100.0,96.6,1,6.3,73.6,3,4,3,3,5,2,2,8.9,7,No,Low,Tier 1,No,Medium,Placed,14.42
3234,Male,ECE,0.25,7.8,0.0,1,2.3,36.6,0,1,1,3,2,1,4,8.3,4,No,Low,Tier 1,Yes,Medium,Not Placed,0.0
3235,Male,CSE,6.75,88.2,76.5,0,6.5,69.6,4,2,5,4,4,3,3,6.7,1,No,Medium,Tier 2,Yes,High,Placed,18.84
3236,Male,ECE,9.32,94.6,87.3,0,8.2,87.7,3,5,4,2,4,2,1,7.4,7,Yes,Medium,Tier 3,Yes,Low,Placed,17.68
3237,Male,IT,2.37,40.8,29.5,0,1.6,75.1,1,1,1,4,4,2,2,9.4,7,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3238,Female,IT,6.94,69.1,79.1,0,6.0,82.1,6,1,4,3,3,4,1,6.5,8,No,Medium,Tier 3,Yes,Medium,Placed,14.57
3239,Female,IT,9.75,100.0,78.7,0,6.9,97.3,6,3,5,3,4,5,2,7.2,3,No,High,Tier 2,Yes,Medium,Placed,16.94
3240,Male,CSE,9.62,100.0,77.4,0,7.6,99.0,5,3,5,3,3,3,0,7.0,6,No,Medium,Tier 2,Yes,Low,Placed,18.99
3241,Male,IT,2.35,41.6,43.1,0,4.1,54.3,5,1,4,3,3,3,1,7.0,5,Yes,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3242,Male,IT,1.0,31.2,30.9,0,3.4,19.1,3,0,1,5,3,1,4,6.0,8,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3243,Male,CSE,1.48,23.9,31.2,0,2.7,71.4,3,1,2,2,1,0,1,8.6,3,No,Medium,Tier 3,No,Medium,Not Placed,0.0
3244,Female,ECE,7.02,69.9,65.4,0,5.8,59.5,4,3,2,2,3,2,0,5.9,5,No,Medium,Tier 2,Yes,Medium,Placed,14.23
3245,Female,CSE,7.26,60.8,83.5,0,8.2,99.4,3,2,4,5,3,5,1,9.2,6,No,Medium,Tier 2,Yes,Medium,Placed,15.52
3246,Male,IT,6.74,77.5,78.7,0,5.6,82.9,3,2,4,4,3,4,0,9.0,7,Yes,Low,Tier 3,Yes,Low,Placed,16.01
3247,Male,CSE,3.36,54.4,45.7,1,2.7,57.3,1,1,2,4,0,0,2,7.3,6,No,Low,Tier 3,Yes,Medium,Not Placed,0.0
3248,Male,ECE,1.7,45.6,19.8,2,3.4,41.5,2,1,1,2,2,1,0,7.0,5,No,Low,Tier 3,Yes,Medium,Not Placed,0.0
3249,Female,CE,5.81,67.4,60.2,2,6.0,100.0,1,3,3,3,4,3,0,6.1,5,No,Medium,Tier 1,Yes,Medium,Placed,12.4
3250,Female,IT,4.84,48.5,65.1,1,4.3,71.3,5,3,3,4,1,3,1,7.1,5,No,High,Tier 3,Yes,Medium,Placed,12.76
3251,Male,CE,7.29,60.0,89.6,1,6.7,79.0,3,2,3,2,5,2,2,8.3,7,No,Medium,Tier 2,Yes,Medium,Placed,16.37
3252,Male,EE,4.41,62.9,50.0,0,5.0,55.0,3,2,2,4,4,1,0,6.2,4,No,High,Tier 2,Yes,Medium,Not Placed,0.0
3253,Female,CSE,3.39,25.9,42.6,0,4.1,47.5,1,2,2,3,0,0,3,8.8,5,No,Medium,Tier 1,Yes,Low,Not Placed,0.0
3254,Male,IT,2.93,36.5,39.8,2,4.0,53.2,2,1,0,2,0,1,2,8.2,5,No,Medium,Tier 3,No,Low,Not Placed,0.0
3255,Male,ECE,2.11,30.7,37.6,0,2.5,36.5,3,2,1,4,2,2,3,6.9,1,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3256,Male,ME,2.66,36.9,33.5,0,3.9,59.1,2,1,1,4,3,0,0,8.0,2,No,High,Tier 2,Yes,High,Not Placed,0.0
3257,Female,CSE,0.95,23.4,0.0,0,2.2,33.0,4,0,3,3,2,4,3,5.9,3,No,High,Tier 1,Yes,Low,Not Placed,0.0
3258,Male,EE,3.47,45.9,57.7,0,3.5,67.9,0,2,1,4,2,0,2,6.9,5,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3259,Male,IT,0.37,0.0,38.9,1,1.5,49.0,1,0,1,5,2,0,3,9.7,7,No,Medium,Tier 2,No,Medium,Not Placed,0.0
3260,Female,IT,1.86,31.0,26.8,0,2.7,45.5,2,1,1,3,1,1,3,8.4,4,Yes,Medium,Tier 3,No,Low,Not Placed,0.0
3261,Male,CSE,7.47,56.2,67.1,0,5.3,86.8,3,3,3,3,5,2,2,7.6,2,No,High,Tier 3,Yes,Low,Placed,16.71
3262,Male,CSE,3.25,49.9,42.6,0,3.1,62.1,3,2,1,3,2,2,0,7.1,7,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3263,Male,IT,6.68,66.2,69.6,1,6.2,57.5,2,2,4,2,2,3,4,6.9,6,No,Medium,Tier 3,Yes,High,Placed,13.52
3264,Male,CSE,7.17,54.4,85.3,1,5.2,98.8,2,1,2,3,3,3,2,7.0,5,Yes,Medium,Tier 2,Yes,Medium,Placed,10.46
3265,Female,ME,5.81,56.2,65.0,0,4.9,66.8,2,1,4,2,3,2,1,6.1,6,Yes,Medium,Tier 3,Yes,High,Placed,13.7
3266,Male,CSE,9.59,90.8,86.8,1,10.0,100.0,5,3,5,4,4,4,2,7.8,3,No,High,Tier 3,Yes,Medium,Placed,18.61
3267,Male,IT,0.21,28.7,6.5,0,0.5,44.9,1,0,1,2,1,0,2,8.3,8,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3268,Male,ECE,7.39,79.8,85.8,1,6.3,49.5,5,1,5,1,4,4,1,6.7,6,No,Low,Tier 1,Yes,Low,Placed,16.92
3269,Female,IT,9.59,100.0,100.0,1,7.4,84.7,6,4,5,4,5,4,1,7.6,5,No,Medium,Tier 1,Yes,Low,Placed,19.05
3270,Female,IT,8.62,100.0,97.6,4,7.4,96.8,5,3,5,4,3,5,1,6.1,5,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
3271,Male,CSE,1.68,28.3,21.8,0,1.9,45.8,3,1,0,3,3,0,1,6.9,6,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3272,Male,CSE,3.27,50.3,62.5,0,3.5,62.9,5,1,4,4,2,3,0,6.0,6,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
3273,Female,CSE,1.72,36.5,14.3,0,2.0,46.4,2,0,2,2,2,3,0,6.7,2,Yes,High,Tier 3,Yes,Medium,Not Placed,0.0
3274,Male,ECE,6.01,53.2,73.2,0,6.8,85.8,4,2,5,3,3,5,3,7.1,4,No,Medium,Tier 2,Yes,High,Placed,14.93
3275,Female,ECE,7.12,90.2,55.9,0,6.6,79.1,2,3,3,3,3,1,0,7.7,5,No,Medium,Tier 2,Yes,Medium,Placed,13.75
3276,Female,IT,3.17,27.7,35.5,0,2.7,71.1,4,1,3,4,3,2,3,6.3,5,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3277,Female,ECE,5.4,70.1,76.8,0,6.1,55.6,3,3,3,3,3,1,1,7.6,4,No,Low,Tier 2,Yes,Medium,Placed,12.78
3278,Male,ECE,6.91,58.6,81.6,3,5.4,74.9,6,2,5,2,3,2,3,5.9,7,Yes,Low,Tier 2,Yes,Medium,Placed,15.5
3279,Male,ECE,4.21,56.8,46.2,0,2.9,53.1,2,2,2,4,0,1,3,7.4,4,Yes,Low,Tier 1,Yes,High,Not Placed,0.0
3280,Female,CSE,8.54,100.0,81.1,4,7.5,90.9,5,3,5,4,5,3,1,9.7,3,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3281,Male,CSE,7.72,78.5,80.8,2,8.8,78.0,4,3,4,3,4,5,2,6.6,5,No,Medium,Tier 2,Yes,High,Placed,14.6
3282,Male,EE,0.65,18.0,28.3,2,0.1,36.1,2,1,2,4,2,2,0,5.4,9,No,High,Tier 1,No,High,Not Placed,0.0
3283,Female,ME,6.21,73.9,80.2,3,4.5,63.8,5,1,5,5,5,3,0,8.1,6,No,Medium,Tier 1,Yes,Low,Placed,14.24
3284,Female,CSE,2.35,31.7,32.2,1,3.9,43.6,3,1,1,3,3,2,1,7.3,5,No,Medium,Tier 3,Yes,Medium,Not Placed,0.0
3285,Male,ECE,5.58,80.6,46.5,1,4.8,68.4,5,3,4,2,3,4,3,7.6,5,No,High,Tier 1,Yes,High,Placed,14.77
3286,Male,ME,9.57,98.3,96.1,0,8.8,68.2,5,5,4,4,4,4,4,8.5,2,No,Medium,Tier 1,Yes,Medium,Placed,19.34
3287,Male,ECE,8.79,86.5,83.7,0,6.8,60.1,5,3,4,2,5,3,1,6.1,5,No,Low,Tier 1,No,Low,Placed,16.89
3288,Female,CSE,4.05,44.0,37.4,3,4.5,60.0,3,0,3,4,3,2,2,6.2,6,No,High,Tier 3,No,Medium,Not Placed,0.0
3289,Female,CSE,2.92,30.5,44.3,0,5.3,19.3,2,0,3,2,2,2,2,7.7,6,Yes,High,Tier 1,Yes,High,Not Placed,0.0
3290,Male,ECE,2.34,28.6,34.6,0,1.9,46.7,0,0,2,3,2,2,1,8.2,5,No,Medium,Tier 1,Yes,High,Not Placed,0.0
3291,Male,EE,5.33,56.8,63.7,1,6.3,62.5,0,3,2,2,2,1,2,7.3,4,No,High,Tier 3,Yes,Medium,Not Placed,0.0
3292,Female,IT,1.14,19.8,18.2,0,3.0,48.3,2,2,1,3,0,2,3,6.9,7,No,Medium,Tier 2,Yes,High,Not Placed,0.0
3293,Male,CSE,5.49,55.1,66.8,2,3.9,59.9,2,2,1,3,4,1,0,7.4,5,No,High,Tier 2,Yes,Medium,Not Placed,0.0
3294,Male,CSE,0.01,36.1,4.9,0,2.1,53.9,2,0,2,4,0,1,1,7.9,4,Yes,High,Tier 3,Yes,Low,Not Placed,0.0
3295,Female,IT,3.24,32.2,35.6,0,3.8,64.6,6,0,4,3,2,3,3,5.3,4,Yes,Medium,Tier 2,Yes,Low,Not Placed,0.0
3296,Male,ME,2.2,35.2,33.2,0,3.1,30.1,2,1,2,3,2,2,0,5.8,5,No,Medium,Tier 2,No,Medium,Not Placed,0.0
3297,Female,IT,9.71,100.0,100.0,3,8.6,89.8,1,3,3,2,5,1,2,6.9,5,No,Medium,Tier 3,Yes,Medium,Placed,14.39
3298,Male,IT,7.27,83.1,84.0,0,6.2,96.9,5,2,4,3,3,3,2,7.8,4,Yes,Medium,Tier 2,Yes,Medium,Placed,16.41
3299,Male,CSE,3.5,44.2,56.8,2,4.0,47.6,3,0,1,1,2,0,0,9.6,6,No,High,Tier 3,Yes,Medium,Not Placed,0.0
3300,Female,ME,0.93,20.5,39.6,0,2.4,39.9,2,0,1,5,2,3,2,6.9,5,No,Low,Tier 1,Yes,Low,Not Placed,0.0
3301,Male,IT,5.17,63.5,95.4,0,5.9,82.9,5,1,4,3,1,3,0,7.3,7,No,Low,Tier 1,Yes,Medium,Placed,14.16
3302,Female,CSE,2.13,35.8,35.5,0,1.5,41.3,1,0,2,5,0,3,1,6.2,6,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3303,Male,IT,5.36,58.0,75.1,0,6.5,80.6,4,1,4,3,2,3,0,7.8,5,Yes,Medium,Tier 3,No,Low,Placed,13.38
3304,Male,CSE,8.35,70.4,94.9,0,6.2,74.2,3,2,4,1,4,3,1,5.7,4,No,Medium,Tier 3,Yes,Low,Placed,16.12
3305,Male,CSE,6.16,62.7,77.2,0,6.6,37.3,4,1,3,2,3,2,1,7.0,5,Yes,High,Tier 3,Yes,Low,Placed,13.76
3306,Male,CSE,6.34,57.4,86.5,0,6.0,87.8,6,3,4,3,3,3,2,5.9,3,No,Low,Tier 3,Yes,Low,Placed,15.55
3307,Male,CSE,5.41,54.3,57.1,0,4.0,72.7,3,1,3,3,4,2,1,4.5,5,No,Medium,Tier 1,Yes,High,Placed,13.47
3308,Male,CSE,9.27,94.1,87.2,2,8.5,96.7,5,3,4,4,3,2,2,10.0,6,No,Medium,Tier 3,Yes,High,Placed,16.13
3309,Male,ECE,9.32,97.8,95.8,0,7.1,77.8,4,2,5,3,4,4,0,8.0,7,No,Medium,Tier 3,Yes,Low,Placed,17.79
3310,Male,ECE,5.13,76.4,57.2,0,6.2,53.6,2,1,2,3,3,0,3,8.0,6,Yes,High,Tier 2,Yes,Low,Placed,13.92
3311,Female,ECE,3.06,35.6,45.7,0,2.9,67.2,2,0,2,2,1,2,1,8.1,10,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3312,Female,CSE,4.6,61.8,70.4,3,3.2,65.5,3,2,1,3,5,0,0,8.7,6,No,Low,Tier 2,Yes,High,Placed,10.01
3313,Female,CSE,1.87,34.0,28.2,2,4.3,44.8,0,1,1,4,0,1,0,7.2,2,Yes,High,Tier 3,Yes,Medium,Not Placed,0.0
3314,Male,IT,6.36,82.0,65.8,2,6.1,75.8,3,2,3,4,4,3,1,8.0,6,No,Medium,Tier 3,Yes,Medium,Placed,15.57
3315,Male,ECE,5.0,63.3,59.7,0,5.9,83.1,4,1,2,2,4,3,2,6.4,8,No,Medium,Tier 3,No,Medium,Placed,12.02
3316,Female,CSE,1.03,13.7,24.0,2,1.4,49.9,0,0,2,4,2,2,4,6.8,5,No,High,Tier 1,Yes,Medium,Not Placed,0.0
3317,Male,ME,1.98,14.6,14.7,1,1.0,41.2,4,0,3,4,2,2,0,5.2,3,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
3318,Male,IT,4.8,58.9,50.6,3,6.5,47.0,4,0,4,2,4,2,0,7.2,2,Yes,Medium,Tier 2,Yes,Medium,Placed,11.92
3319,Female,ME,8.88,85.2,95.9,0,7.7,95.3,3,3,4,3,4,4,0,6.4,5,No,High,Tier 1,Yes,High,Placed,16.87
3320,Female,ECE,5.66,53.3,77.7,3,6.0,57.9,4,1,3,3,3,2,0,6.8,3,No,Low,Tier 1,No,Medium,Not Placed,0.0
3321,Male,CSE,6.82,60.3,61.0,0,6.9,61.7,6,2,4,2,3,2,0,8.0,5,Yes,Medium,Tier 1,Yes,Low,Placed,14.66
3322,Male,IT,3.39,45.4,33.5,0,3.5,71.1,3,2,2,1,2,2,3,7.4,5,No,Medium,Tier 3,Yes,Medium,Not Placed,0.0
3323,Female,CSE,5.71,78.6,64.0,0,5.7,79.7,3,2,3,4,3,0,4,8.2,8,Yes,Medium,Tier 3,Yes,Medium,Placed,14.94
3324,Male,ECE,4.47,48.9,33.0,0,6.2,66.4,0,1,0,2,2,0,2,6.3,7,No,Low,Tier 2,Yes,High,Not Placed,0.0
3325,Female,CSE,6.59,76.9,66.3,0,6.1,59.7,4,3,4,5,3,2,1,7.5,4,No,Medium,Tier 3,Yes,Low,Placed,16.37
3326,Female,ME,0.51,18.3,4.7,0,2.8,59.5,2,0,2,5,3,1,1,6.2,5,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3327,Female,CSE,4.93,44.0,71.1,1,3.0,76.9,3,1,3,4,5,4,1,6.8,7,Yes,Low,Tier 3,Yes,High,Placed,12.43
3328,Male,CE,2.96,47.5,34.0,0,4.7,49.1,3,0,3,4,3,2,1,6.6,6,Yes,Low,Tier 1,Yes,Medium,Not Placed,0.0
3329,Male,ME,3.26,31.8,60.6,1,2.3,48.4,3,1,3,2,3,3,0,5.8,6,No,Low,Tier 1,Yes,Medium,Not Placed,0.0
3330,Female,ECE,9.61,96.9,100.0,0,9.2,93.6,4,4,4,1,5,4,1,6.5,8,Yes,Medium,Tier 1,Yes,Medium,Placed,18.41
3331,Female,IT,1.83,27.1,26.2,4,3.2,40.2,0,0,1,3,2,2,1,7.7,4,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
3332,Female,IT,3.11,50.4,32.2,1,3.6,80.2,2,2,1,1,3,1,3,5.9,7,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3333,Male,ME,5.1,47.8,56.9,0,5.0,61.0,3,2,4,3,4,2,1,6.2,5,No,Medium,Tier 3,Yes,Medium,Placed,14.38
3334,Male,ECE,8.63,92.3,86.0,1,7.3,74.0,5,3,5,2,5,3,3,8.5,1,No,Low,Tier 3,Yes,High,Placed,15.88
3335,Female,IT,4.17,42.0,54.8,0,3.6,79.1,2,0,2,3,2,0,0,8.7,3,Yes,High,Tier 2,Yes,Medium,Not Placed,0.0
3336,Female,ECE,7.44,73.1,69.8,0,6.5,72.8,5,3,4,3,5,3,2,8.0,4,No,Low,Tier 1,Yes,Medium,Placed,16.84
3337,Female,CE,8.56,51.4,93.9,0,9.7,95.8,6,4,5,4,4,3,2,9.0,8,No,High,Tier 1,Yes,Low,Placed,18.74
3338,Female,ECE,3.1,62.3,45.5,0,5.0,61.7,2,1,1,3,2,0,2,8.6,5,Yes,Medium,Tier 1,Yes,Low,Not Placed,0.0
3339,Male,ECE,3.93,53.9,46.0,0,3.4,57.9,1,1,2,3,2,2,4,6.9,5,No,Low,Tier 2,Yes,Low,Not Placed,0.0
3340,Female,IT,3.57,37.7,39.4,0,4.3,44.7,3,1,3,1,2,2,2,9.4,8,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3341,Female,ME,8.33,74.6,82.8,3,7.4,84.4,7,2,5,3,5,3,2,8.9,4,Yes,Medium,Tier 3,Yes,High,Placed,15.44
3342,Male,ECE,0.44,13.8,13.4,0,1.7,23.6,3,0,3,1,2,1,0,6.9,5,No,Medium,Tier 3,Yes,Medium,Not Placed,0.0
3343,Female,CSE,3.08,48.3,43.2,0,2.7,53.2,3,2,2,4,3,2,1,7.3,6,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3344,Male,ECE,6.79,53.8,73.2,5,6.7,85.0,3,2,3,4,3,2,3,6.2,5,No,Medium,Tier 3,Yes,Medium,Not Placed,0.0
3345,Male,EE,5.65,61.6,65.8,0,6.3,89.5,4,2,4,4,0,2,0,6.9,6,No,Medium,Tier 2,Yes,Medium,Placed,13.67
3346,Female,IT,4.36,69.8,70.5,1,3.7,48.1,2,3,2,2,1,2,3,5.1,7,No,Medium,Tier 2,Yes,High,Not Placed,0.0
3347,Male,ME,5.4,49.6,59.9,0,7.2,64.4,1,3,2,3,3,2,2,6.3,4,No,Medium,Tier 1,Yes,Low,Placed,11.58
3348,Male,CSE,1.98,32.6,43.9,0,4.4,40.6,2,0,1,2,2,1,4,8.0,2,Yes,High,Tier 3,Yes,Medium,Not Placed,0.0
3349,Male,ECE,4.31,73.7,54.8,0,5.1,64.1,0,3,0,3,2,1,1,5.8,6,No,High,Tier 3,Yes,High,Not Placed,0.0
3350,Male,IT,5.02,64.0,55.8,4,3.8,46.9,5,3,4,2,2,4,0,6.6,2,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3351,Male,ME,9.01,92.8,88.9,0,8.2,77.9,4,4,3,3,4,4,2,7.7,6,Yes,High,Tier 3,Yes,Low,Placed,17.78
3352,Male,CSE,2.61,42.3,38.3,0,3.6,30.4,2,0,1,1,2,1,2,6.7,7,No,Medium,Tier 3,Yes,Low,Not Placed,0.0
3353,Female,ME,8.68,84.8,90.2,3,8.1,69.8,4,3,5,3,4,3,2,8.4,8,No,Medium,Tier 1,Yes,Low,Placed,16.86
3354,Male,ECE,6.44,82.7,59.9,5,7.6,65.7,3,2,3,1,2,2,2,8.4,5,No,Medium,Tier 3,Yes,Low,Not Placed,0.0
3355,Male,CSE,0.2,12.7,4.9,0,1.5,56.3,2,0,3,5,0,2,1,6.3,10,No,Low,Tier 2,No,Low,Not Placed,0.0
3356,Male,CSE,7.25,57.0,82.5,2,8.6,82.7,2,4,2,3,4,1,0,6.5,3,No,Medium,Tier 3,Yes,High,Placed,13.56
3357,Female,CSE,0.36,14.1,29.9,0,2.2,37.9,3,0,3,3,0,0,1,7.1,8,No,Low,Tier 3,Yes,High,Not Placed,0.0
3358,Male,ECE,9.97,90.1,100.0,0,8.2,100.0,4,2,5,4,5,4,0,6.2,4,Yes,High,Tier 3,No,Low,Placed,18.45
3359,Female,CSE,8.73,86.4,89.4,0,10.0,92.0,6,3,5,1,5,4,0,9.0,6,No,Medium,Tier 1,Yes,Low,Placed,17.21
3360,Female,CSE,2.97,37.7,49.4,0,4.4,58.6,4,1,3,2,1,4,2,6.5,6,Yes,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3361,Female,ME,2.57,48.8,45.7,0,2.8,44.7,3,2,2,4,1,3,1,8.1,8,No,High,Tier 2,Yes,High,Not Placed,0.0
3362,Male,CSE,3.81,54.3,56.4,0,4.3,50.2,2,1,1,3,3,2,1,5.2,3,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3363,Female,CSE,3.56,47.9,37.9,0,4.6,40.6,5,1,3,2,3,3,2,6.1,10,Yes,Medium,Tier 3,Yes,Low,Not Placed,0.0
3364,Male,ECE,3.72,46.6,36.8,0,4.0,50.1,1,1,1,4,2,0,2,5.7,1,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
